id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,like
0WZZENH0kt3O2cBE8q5IRq,War Eternal,0.445,0.98,5,-4.369,0,0.0731,2.45e-05,0.163,0.129,0.285,155.045,4,0
5XeI6r2AJKYhBdf2aORuhM,Lejos del amor,0.519,0.664,7,-8.627,1,0.0532,0.357,0.0384,0.191,0.327,78.129,4,1
7M7d0e8Ue3Z7QieuZe72J9,Love 119,0.752,0.753,8,-4.666,1,0.0467,0.432,0.0,0.29,0.416,98.521,4,0
40DwUg5zPX8H23WpTdD2iW,You're So Dark,0.484,0.649,11,-7.479,0,0.0561,0.258,0.0116,0.0898,0.838,151.537,4,1
1RIhd7jjWDQwSKsbxxGArN,Ojos Color Sol (feat. Silvio Rodríguez),0.582,0.443,2,-7.816,1,0.0436,0.664,0.0,0.0703,0.452,78.071,4,1
2hPT4VtaYhDY5OcT7jxzAb,High School Lover,0.702,0.988,0,-4.398,1,0.0667,0.38,0.0221,0.959,0.617,123.039,4,1
7yFhA2fUsL2oIMWlw5DaHQ,The Bones,0.612,0.57,11,-6.642,0,0.0347,0.278,0.0,0.0963,0.334,77.004,4,0
3F4lHPNHlvr3RpO4tpVOIs,In Bloom,0.551,0.886,6,-3.843,1,0.0699,0.111,0.0,0.112,0.383,82.034,4,0
0DTsMXJRentoe0Mzawg3HW,Sha,0.56,0.491,11,-8.69,1,0.0267,0.375,0.00689,0.167,0.479,173.966,4,1
2vfPsGhqMbqmhjMGQ52dYf,Locket,0.393,0.481,1,-10.458,1,0.0273,0.759,0.725,0.0869,0.0773,98.463,4,1
3YhQNsNhqgJqVg618RFX52,esa carita,0.708,0.333,5,-13.377,1,0.036,0.82,0.452,0.121,0.263,87.986,4,1
21zM9ws5MnmhXd0YObWzKf,Chiquero,0.741,0.545,7,-9.611,0,0.318,0.73,2.76e-06,0.113,0.533,65.254,4,1
43SoxERu5UlXAgt4Es1VQU,Porch Light,0.647,0.477,6,-8.264,1,0.0356,0.0585,0.0,0.159,0.477,142.034,4,0
2xYlyywNgefLCRDG8hlxZq,"Take Me Home, Country Roads - Rerecorded",0.255,0.43,9,-12.564,1,0.0322,0.546,1.87e-05,0.188,0.546,164.267,4,1
0WNgUUri9HDc4WUvkvHqT5,Cuídamela Bien,0.557,0.593,11,-6.778,1,0.0353,0.449,0.0,0.141,0.45,137.753,3,0
7cIn67LEvk16v6komC8znS,ONE SPARK,0.592,0.766,4,-4.928,0,0.0727,0.0151,0.0,0.753,0.413,169.005,4,0
1nvD54j8RrJEukr8oxCAok,Látigo,0.878,0.742,3,-6.629,1,0.0656,0.052,0.0,0.0974,0.856,94.97,4,0
0xDcb79YbOWM9izkdd26gi,Break The Tension,0.177,0.818,11,-5.652,1,0.0817,0.00338,0.000523,0.339,0.115,160.279,4,1
4AjBIRQNZDDVB0MrGlQHvB,Get Yourself Together,0.443,0.868,7,-6.145,0,0.0565,0.149,0.043,0.651,0.622,157.948,4,1
1hrhUl5Tv61TwhWqJEVrJD,St. Paul of the Tarantulas,0.536,0.768,9,-6.051,0,0.055,0.076,0.0124,0.0714,0.542,135.769,4,1
5DxEW4Mgz7SIPrdy1EKrA3,Cigarette Daydreams - Unpeeled,0.616,0.56,2,-7.436,1,0.0272,0.403,0.0,0.0979,0.299,116.336,4,1
4gWtM7g3ZlYvAmRiTStpLF,El Cigarrito Bañado,0.858,0.675,7,-3.154,1,0.0546,0.549,0.0,0.0331,0.856,118.815,3,0
2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,4,1
5Zt5q2j5OEdcR3HtwxivZQ,The Woodpile,0.349,0.885,2,-4.624,1,0.0438,0.0324,0.0,0.315,0.31,149.968,4,1
5zyySSTcBpXQ8gSbuONRH7,Parking Lot,0.639,0.907,9,-7.85,1,0.0409,0.0128,0.328,0.704,0.696,97.019,4,1
4OROzZUy6gOWN4UGQVaZMF,The Trooper - 2015 Remaster,0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,4,0
3P5FUlYdeVrm4YJfcW4Gc1,Right Round The Clock,0.63,0.714,4,-4.999,0,0.027,0.0456,0.02,0.0793,0.591,100.008,4,1
6YUTL4dYpB9xZO5qExPf05,Summer,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,4,0
02CygBCQOIyEuhNZqHHcNx,It Runs Through Me,0.802,0.607,11,-11.028,0,0.289,0.205,0.000748,0.246,0.274,96.916,4,1
0HZd9IRMYmbUZacqOiNS66,Your Eyes Girl,0.373,0.73,5,-4.535,0,0.0455,0.00532,1.57e-06,0.147,0.19,116.212,4,1
56v8WEnGzLByGsDAXDiv4d,ETA,0.812,0.749,10,-6.389,0,0.0397,0.108,0.0,0.0599,0.841,134.971,4,0
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,4,1
5EId1m4DNwTf3at31w8bPJ,El Farsante,0.735,0.703,6,-4.249,1,0.0611,0.2,0.0,0.259,0.323,120.007,4,0
6f4V3llGPLYgv49ro7vXSE,Rearrange,0.557,0.788,1,-3.561,0,0.0402,0.0017,0.000724,0.0877,0.633,132.742,4,1
0nKujq3mLGQEATLVPZJJVP,LA FALDA - Sistek Remix,0.656,0.954,7,-6.643,1,0.0449,0.00546,0.501,0.204,0.182,118.997,4,0
5ob5sv2PbxEyoq3GCawgeO,The Fight Is Over (feat. Patrick McHale),0.512,0.385,0,-7.959,1,0.0287,0.00129,0.0341,0.205,0.286,112.673,4,1
5CdIr1lKRq9ZC97GwdI2lV,El Mal Necesario,0.774,0.882,2,-4.313,1,0.246,0.0472,0.0,0.0349,0.847,159.965,4,0
4npBN5xEJ0UvKaOGeOtOsi,It's No Wonder,0.613,0.712,2,-6.894,1,0.0253,0.28,0.000178,0.173,0.783,107.05,4,1
5Z8Dj3LtbyCMiwE86rhg2f,Marea (we’ve lost dancing),0.761,0.781,5,-6.778,0,0.141,0.0681,0.108,0.0607,0.473,123.023,4,0
4QqVaqIPd59g3JXHfBiaIl,Havana Affair - 2012 Remaster,0.51,0.849,11,-2.878,0,0.0272,0.0926,0.000601,0.107,0.853,75.755,3,1
65n40RsQ9SObH7hNvVTHp0,Explícale (feat. Cosculluela & Brytiago) - Remix,0.774,0.682,1,-4.099,1,0.126,0.0885,0.0,0.0963,0.587,125.026,4,0
0prVUHQu2xr6pI5iEbKtxo,Beautiful Strangers,0.826,0.423,4,-11.127,1,0.0445,0.762,0.0689,0.105,0.891,100.042,4,1
58aPWEzZwi7iEptm6l7Nz5,Tous les garçons et les filles,0.593,0.31,6,-16.898,0,0.0344,0.898,0.00555,0.0922,0.531,139.757,4,1
3nfepxQu9hsmEn2mwm3utK,Telescope - Unpeeled,0.462,0.551,0,-6.807,1,0.0255,0.67,0.0,0.511,0.409,96.068,4,1
5o0DaHxpDoNyUtrvjmlB5T,Pinking Shears,0.478,0.776,1,-6.838,1,0.141,0.0459,0.00123,0.313,0.729,171.754,4,1
2t0wwvR15fc3K1ey8OiOaN,Selfless,0.538,0.679,4,-4.297,1,0.0333,0.191,0.00175,0.0889,0.0888,121.99,4,1
0bRXwKfigvpKZUurwqAlEh,Lovely Day,0.692,0.651,9,-8.267,1,0.0324,0.292,0.00241,0.105,0.706,97.923,4,1
2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,4,0
13Hp6eOjAuJOIYM9JefGBP,The Element Of Surprise,0.596,0.743,7,-8.272,0,0.0468,0.0015,6.57e-06,0.341,0.615,114.996,4,1
2mlGPkAx4kwF8Df0GlScsC,Buttercup,0.705,0.373,7,-9.066,1,0.0384,0.723,0.81,0.289,0.551,120.046,4,1
0icE6mNTDgKULNLMZuLebj,Uno Y Uno,0.422,0.477,9,-9.241,0,0.0371,0.23,0.000388,0.104,0.289,173.942,4,0
0UVzM2GkqTTf57G6Wj05UL,Under Wraps,0.592,0.67,10,-5.223,1,0.0278,0.00137,0.214,0.127,0.386,135.062,4,1
1i7ZVf71StTYwgVGP75L04,Sarah,0.601,0.478,0,-11.121,0,0.0874,0.741,2.23e-06,0.172,0.571,88.292,4,1
7xNYZeFtrB05pi9tc6lEeb,Pick Me Up,0.472,0.701,2,-4.563,1,0.0369,0.0387,0.0,0.107,0.515,79.805,4,0
5fLZQWarUISdz4attMFTXl,Faith,0.453,0.362,1,-11.154,1,0.0319,0.768,0.0148,0.0998,0.181,134.949,4,1
7G8hUONVhvJnkD3Ak8mNF1,Soma,0.501,0.715,0,-7.382,1,0.0301,0.0774,0.00603,0.0653,0.502,148.971,4,1
2dbOYFfS7r7NAzquRvji9A,Balls to the Wall,0.544,0.739,9,-7.383,1,0.0517,0.00392,0.000143,0.168,0.328,118.287,4,0
7j86Gv15VJCaHqC9cAKKp3,Golden Times,0.367,0.961,0,-6.907,1,0.104,4.64e-05,2.92e-06,0.322,0.102,158.936,4,0
3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start the Fire,0.712,0.967,7,-5.206,1,0.047,0.0771,0.0,0.356,0.895,145.024,4,1
1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,4,0
2GcjfckZexh9wRRjg9KtQG,Tiburon,0.879,0.718,0,-12.984,1,0.0523,0.151,2.75e-05,0.0513,0.891,130.167,4,0
3Uwj1e2DVwvlS72Rer79ca,Tierra,0.736,0.479,5,-9.347,1,0.0502,0.0192,0.0,0.145,0.885,147.092,3,1
18LgeYUnaMuirDr0Ljz1pL,Una de Bandidos,0.817,0.64,1,-5.433,1,0.0478,0.24,0.0,0.0861,0.863,88.016,4,0
0SCknxoIsIIzn6hhrwwg39,Suena Perreo,0.725,0.883,3,-3.662,0,0.0345,0.015,0.0,0.0556,0.782,95.006,4,0
0f7NiPghPyZcZFWKw3lrpc,Electric Feel (triple j Like A Version),0.495,0.459,2,-8.585,0,0.0451,0.857,0.283,0.108,0.242,127.64,4,1
0GNWo2IgoBKdk10gdnaSVk,Sólo para Ti,0.317,0.361,8,-7.628,1,0.0483,0.0742,0.0,0.102,0.209,77.589,4,0
1RKUoGiLEbcXN4GY4spQDx,Clint Eastwood,0.663,0.694,10,-8.627,0,0.171,0.0253,0.0,0.0698,0.525,167.953,4,1
4XjXXK9GhDdMVR8xMKZLih,All Die Young,0.267,0.702,4,-4.062,1,0.0364,0.104,0.489,0.125,0.282,145.723,4,1
2gANywSFYF58YFMPdDSAjC,Stand by Me,0.214,0.828,7,-2.66,1,0.0383,0.0142,1.61e-06,0.161,0.388,169.876,4,1
5Mn3siu0XehRb9kTEPqotX,just friends,0.563,0.3,11,-16.664,0,0.0512,0.927,0.655,0.234,0.38,74.971,4,1
3krJcR6T8Q5hk58TlKYUH8,Quería Que Fueras Tú,0.579,0.737,2,-3.673,1,0.0675,0.581,0.0,0.342,0.506,142.956,3,0
1kSE5bG1ctW05hl8Zzz9cE,Different State of Mind,0.659,0.382,11,-9.929,1,0.0359,0.715,0.162,0.175,0.742,141.072,4,1
2zR85boqjMOKPygjdDbGbC,Unknown Song,0.74,0.503,1,-11.347,1,0.0522,0.0898,0.0665,0.118,0.548,118.026,4,1
4mvPRLDf0ZedTzzXaXEavJ,Listen to Your Friends,0.323,0.839,9,-7.08,1,0.0843,0.293,0.0,0.224,0.681,100.211,4,1
1qvY1z3Wm3sAYeHfPTnrbI,La Muralla Verde,0.724,0.856,8,-6.119,0,0.0283,0.0653,1.85e-06,0.354,0.891,129.794,4,0
0fjMXEy7uQIMtGlhHfzqXh,Sweet Dreams (Are Made of This),0.727,0.756,7,-4.766,1,0.029,0.0348,1.47e-05,0.0584,0.874,125.28,4,1
0DiWol3AO6WpXZgp0goxAV,One More Time,0.613,0.697,2,-8.618,1,0.133,0.0194,0.0,0.332,0.476,122.746,4,0
303ccTay2FiDTZ9fZ2AdBt,Music Sounds Better With You,0.735,0.72,1,-7.04,1,0.336,0.00105,0.15,0.382,0.364,124.174,4,0
5LRxdeykOfvKb1aWGrrGyo,Creep,0.766,0.611,11,-9.251,1,0.0542,0.112,0.000606,0.187,0.128,126.0,4,0
25HQhJ8eP0gcRL6VejKKLs,The Reservoir,0.58,0.548,8,-9.427,1,0.0443,0.362,0.000941,0.0916,0.206,112.999,4,1
1y1zGvNOVkURLr8TzqWjXA,La Captura III,0.801,0.917,7,-7.221,1,0.0878,0.453,0.0,0.368,0.906,106.551,4,0
5T4Bf4aKOR4ewZBPJCYGVB,Manhattan,0.71,0.617,7,-8.059,1,0.0446,0.174,0.0218,0.118,0.096,137.66,4,1
3erMpGAv6cGCEcYcaE19p1,Pumpkin,0.566,0.617,10,-4.166,1,0.035,0.0146,0.0,0.128,0.23,119.945,4,1
2UU4NqZQ3RK7pTSq6le2t3,Cassius,0.572,0.929,7,-5.349,1,0.0903,0.00884,0.000332,0.302,0.573,150.943,4,1
2wgDAPgBhFA7pnIbm0YOhP,Me Mata,0.841,0.53,9,-11.467,1,0.205,0.551,0.0,0.119,0.686,114.028,4,0
6zfDC9AkoL99gsYs2moye7,Soñar Contigo,0.705,0.415,0,-9.899,1,0.0302,0.73,0.000128,0.113,0.289,119.909,4,1
4MSj19TwYBLgDFj3ddEeco,Black Friday (pretty like the sun),0.853,0.618,6,-10.833,1,0.0923,0.633,0.89,0.0972,0.32,126.031,4,0
03Ntkzzjkz7nFJldcPbL90,Estadio Azteca,0.751,0.62,7,-6.753,1,0.0451,0.716,0.0016,0.0651,0.473,142.028,4,1
0nPGZNoj1fUNMQdNCwEeda,Privado,0.749,0.547,8,-6.778,0,0.144,0.0135,0.0,0.118,0.343,127.054,4,0
63vL5oxWrlvaJ0ayNaQnbX,Istanbul (Not Constantinople),0.688,0.748,5,-9.39,0,0.0377,0.0801,0.00453,0.136,0.892,114.144,4,1
6WZecLipzXhhw9cDAZub9O,Como Soy II,0.821,0.665,11,-7.237,0,0.205,0.0913,0.0,0.646,0.489,113.979,4,0
7oodPDKpxL5ZxS7aPoHUTf,Entrégate,0.516,0.675,8,-7.355,1,0.0323,0.492,1.29e-05,0.0902,0.381,142.123,4,0
3ou9rSNUQnE7XYmJkUUIOc,Green Eyes,0.607,0.405,9,-8.607,1,0.0265,0.539,6.7e-06,0.231,0.233,129.543,4,1
2UE9XGbAzicJIyo4bB6sqM,MAESTRO,0.679,0.842,4,-4.113,0,0.189,0.0819,1.2e-06,0.148,0.589,151.984,4,0
0ZpgDIYEJ7H2g8zkIEDQJz,Talk to Her,0.369,0.452,5,-9.019,1,0.0601,0.423,0.692,0.0902,0.385,81.616,3,1
2zo7zYgn8rFwjaepog52kb,Nobody but Me,0.466,0.915,2,-2.204,1,0.0908,0.00534,0.00401,0.24,0.444,154.972,4,1
6EVbOYrewYsrt8AGyZodyh,Interlude 1,0.613,0.128,2,-13.851,1,0.463,0.872,0.0,0.1,0.321,179.001,4,1
53x0Yk1qOyurd2MefyF3Ny,Feeling Lucky,0.869,0.567,11,-8.727,0,0.07,0.0522,0.000748,0.0732,0.683,124.067,4,0
7zQujFmhSNniiymfiybEak,Sleepwalker,0.402,0.989,11,-3.771,1,0.0793,3.74e-05,0.673,0.117,0.468,174.984,4,0
6Snjz4mK1CuiOmewSTqMmi,Que Te Vaya Bonito,0.474,0.333,0,-6.894,1,0.0385,0.38,0.0,0.142,0.481,139.481,3,0
46eKpZPwKygAY2jAEKcqFC,forward back,0.904,0.525,1,-6.207,1,0.106,0.00163,0.00743,0.126,0.317,148.069,4,0
2zsmJ1AE5MlLfVrwaCytiD,My House,0.769,0.821,1,-4.833,0,0.0611,0.708,0.000736,0.142,0.839,113.053,4,1
7wmFsS43fO8vAg0vcr776N,My Jinji,0.389,0.597,7,-8.436,1,0.0308,0.534,0.406,0.144,0.506,143.943,4,1
1fOX1Zg7d7yX2rFoTu1ATN,Selfless,0.429,0.349,4,-7.753,1,0.0288,0.863,0.0,0.161,0.149,117.283,4,1
7fcfNW0XxTWlwVlftzfDOR,Walk,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4,0
6JEK0CvvjDjjMUBFoXShNZ,Never Gonna Give You Up,0.728,0.974,8,-8.134,1,0.0408,0.0936,1.54e-05,0.0855,0.923,113.325,4,0
04ORlfFcrFRONujIEGjfVt,Cada Dia Mas,0.744,0.63,2,-7.727,1,0.0344,0.195,0.0,0.0655,0.946,108.466,4,0
359vq12J0koGowGV9pxek4,Ya No Me Interesas,0.704,0.31,9,-12.659,0,0.0365,0.236,0.0,0.11,0.924,127.462,4,0
5BPq1UQa1NSN647R6IzD3n,México En La Piel,0.483,0.53,0,-6.989,1,0.0295,0.43,0.0,0.222,0.676,150.68,3,0
1Kr3Yod5u7TrZMTPqOeNto,Desaires,0.583,0.519,9,-4.488,1,0.0492,0.862,0.0,0.132,0.934,166.113,4,0
0oxYB9GoOIDrdzniNdKC44,When the Sun Hits,0.33,0.532,2,-11.764,1,0.0263,0.00101,0.709,0.101,0.218,93.512,4,0
58Q3FZFs1YXPpliWQB5kXB,Right Now,0.67,0.802,3,-6.555,0,0.0468,0.123,0.00478,0.121,0.551,171.977,4,0
6nTqAwkbh7I2ij0N52dxiw,Arrows (feat. Macklemore & Ryan Lewis),0.679,0.694,7,-3.866,1,0.0483,0.256,0.0,0.213,0.36,129.995,4,1
26uu6uxVb5ck1vYhXDIrPR,Night on Earth,0.268,0.494,4,-7.219,1,0.0321,0.0656,2.61e-05,0.123,0.136,102.065,3,1
1ahnyRMBhh9H9d8v8JIyYF,Taking a Chance on Love,0.532,0.423,10,-6.742,0,0.0924,0.785,0.0,0.12,0.664,172.225,4,1
4urciuKll77Us0CpoAaYt0,Haters - Remix,0.845,0.733,6,-5.267,0,0.135,0.0734,0.0,0.257,0.583,129.96,4,0
15AbuFJdFrbINydSMSqVhV,Aléjate de Mí,0.464,0.536,1,-8.372,0,0.0472,0.159,0.0,0.0969,0.252,145.772,4,0
2d1VRB0OXkwtMu0OKsxXDW,Never Enough,0.511,0.891,4,-4.44,1,0.095,0.0124,0.0,0.0912,0.536,158.99,4,1
4DQEhtFcX9nK0zWNjb1xBw,The Chapeltown Rag,0.516,0.997,11,-2.43,1,0.249,0.00188,0.00087,0.17,0.0762,95.038,4,0
33J23ecrezwN1Lmk82Ebaq,El ciclón,0.803,0.691,5,-6.692,0,0.0443,0.0366,0.0,0.0408,0.9,106.994,4,1
6kkf975GwERykpvOTu7IXZ,Metro,0.633,0.961,4,-3.975,0,0.0503,0.000968,0.808,0.145,0.0433,125.033,4,0
2YmfV4lAjrAQvuggKCUX6m,Sweet Venom,0.84,0.673,10,-3.685,1,0.0427,0.0426,0.0,0.0971,0.911,115.004,4,0
7y8FyoBIwkxSyfpIIcXYn8,Head Above The Parakeets,0.415,0.63,10,-11.459,0,0.0394,0.0037,0.239,0.334,0.0396,140.056,4,1
52UeIH5CgGbNZWZZn3gaRA,Over The Hills And Far Away,0.239,0.882,4,-5.121,0,0.062,0.000266,0.000505,0.115,0.394,135.609,4,0
1cVlW9WQiGlFdWUXFdFZGh,Pa' Olvidarme De Ella,0.728,0.542,0,-5.195,1,0.0514,0.259,0.0,0.136,0.637,90.016,3,0
2Cc10ghvGOGKBOFYi7pMhN,Te Fuistes,0.73,0.754,11,-4.442,0,0.122,0.33,0.0,0.101,0.817,171.84,4,0
0uphGVj1uIticJK6gb2WnO,Hurts Me Too,0.464,0.299,5,-11.424,1,0.0275,0.105,0.261,0.0911,0.116,95.548,3,1
3rF6sA3AIGEtqXOc5RMm6K,Puerta Abierta (feat. Bad Bunny & Noriel),0.879,0.686,4,-5.719,0,0.0867,0.213,0.0,0.202,0.347,117.984,4,0
6QJCZyJv1fhkCyZA3lRoAD,Viento,0.586,0.855,11,-5.947,0,0.0327,0.304,0.0,0.129,0.448,124.917,4,1
4Cyf87ul1le0xTWRFBoYd7,Killin’ Me Good,0.745,0.918,5,-0.683,1,0.0741,0.204,0.0,0.0449,0.647,111.966,4,0
45OflED18VsURGw2z0Y6Cv,Girls Never Die,0.667,0.912,11,-2.704,0,0.104,0.154,0.0,0.351,0.675,95.031,4,0
1LM5zQv5pBKPyO7rm7Uz6U,My Church,0.517,0.743,9,-4.336,1,0.0363,0.243,3.36e-06,0.107,0.664,76.979,4,0
5YTHz4OkjJbjov8O0RM9Mj,Ask Me Anything,0.344,0.31,8,-9.79,1,0.0334,0.55,0.841,0.147,0.46,131.547,4,1
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,4,0
39daVR5fEyW1ontQkLlIgJ,Reaper,0.417,0.979,7,-4.048,1,0.27,0.000154,6.91e-06,0.25,0.233,160.071,4,0
7EVk9tRb6beJLTHrg6AkY9,Tuesday (feat. Danelle Sandoval),0.841,0.639,9,-6.052,0,0.0688,0.0156,0.0654,0.0545,0.675,99.002,4,0
1rsTANyQavJLIiPIFUgoiM,Suzanne,0.694,0.33,11,-12.434,1,0.0433,0.865,0.0,0.146,0.591,118.087,4,1
0SRZ3kZW0BQMBHkyPldgCi,Feral Roots,0.475,0.658,5,-5.015,0,0.0281,0.175,1.49e-06,0.719,0.402,90.882,4,1
56NkIxSZZiMpFP5ZNSxtnT,Someday,0.542,0.531,9,-7.481,1,0.0301,0.0033,1.51e-06,0.338,0.671,105.97,4,1
48lxT5qJF0yYyf2z4wB4xW,Pedro,0.788,0.936,9,-6.294,1,0.301,0.0229,1.3e-06,0.311,0.844,151.019,4,0
4MSj19TwYBLgDFj3ddEeco,Black Friday (pretty like the sun),0.853,0.618,6,-10.833,1,0.0923,0.633,0.89,0.0972,0.32,126.031,4,0
0WDAYiPgyIlAEaZ6sMR5T8,Te Quiero un Poco,0.776,0.628,7,-6.558,1,0.0487,0.489,0.000257,0.3,0.771,133.037,4,1
6Pjzy9avwlVr4UAbxkQQmh,NEW DANCE,0.818,0.777,7,-2.825,1,0.0625,0.195,0.0,0.731,0.688,114.001,4,0
5jyj2XKWILHQxDoz59ddCT,Billie Toppy,0.676,0.685,7,-11.396,1,0.0616,0.547,0.817,0.107,0.621,168.996,4,1
2ThdB23G9Rgf1ExndFGEEg,Tap Out,0.737,0.745,9,-5.944,1,0.0351,0.0176,0.381,0.306,0.629,115.989,4,1
3XTFrjDUk5JVOSUXbRCO8d,Prayer,0.685,0.699,11,-4.915,0,0.22,0.631,0.0,0.112,0.479,139.87,4,0
4m3vLNZkFAjm30XxPXf7E3,Eres para Mí (with Anita Tijoux),0.8,0.685,6,-5.841,0,0.0778,0.0701,6.22e-06,0.278,0.899,96.986,4,1
5qSfPPmYo2vghIW1PrYChL,"Si Baja (feat. Michael G, DJ Esli & DJ Jester)",0.819,0.78,1,-7.331,1,0.0694,0.0279,5.7e-06,0.176,0.913,97.997,4,0
1moShKo1RrxZ8PCrhSIf8Q,Night Running,0.601,0.946,4,-2.298,0,0.0656,0.0661,1.12e-05,0.388,0.58,141.929,4,1
07DJ9tnfxvaOzbRWFHuofd,Let's Leave in the Morning,0.825,0.243,9,-16.49,1,0.0502,0.44,0.00222,0.0498,0.477,130.025,4,1
66pK7thQ0yw1xlqw8AQSlw,Tacos Altos,0.837,0.562,4,-6.142,0,0.248,0.221,0.0,0.118,0.204,139.931,4,0
5AH31dDNgxCMGDdxubNNn4,NEL,0.69,0.482,7,-6.335,0,0.2,0.523,0.0004,0.0728,0.356,100.029,4,0
6fNtjb3OEYKAUMJY9SXHrC,New Town,0.618,0.721,7,-9.492,1,0.0329,0.313,0.395,0.111,0.294,134.796,4,1
3l9eg9RtisizG12a1D6nZl,Pretty Pimpin,0.566,0.664,8,-9.081,1,0.0281,0.0928,0.305,0.0903,0.764,91.117,4,1
4ZDL13k0WD12k259f9x87y,Forced to Drive,0.589,0.529,7,-11.531,1,0.0296,0.0462,0.107,0.229,0.362,99.116,4,1
5rvKsvYzdbxl0rdtgMP3qb,Siempre igual,0.798,0.7,4,-3.53,0,0.0448,0.114,0.000215,0.132,0.814,119.978,4,1
76cqRw0ed5YdOFaQhrwkxE,Girlie,0.551,0.47,1,-8.116,1,0.0326,0.128,0.0,0.12,0.307,119.94,4,1
769cLRTw2y6KRdkFWFkxtu,Domination,0.372,0.888,2,-5.88,1,0.0943,0.000211,0.00442,0.115,0.555,141.374,4,0
6N0AnkdDFZUetw8KAGHV7e,Godzilla,0.373,0.869,4,-7.719,1,0.0554,0.164,7.76e-06,0.605,0.696,184.024,4,0
6wtmql7FJ7SSLuSw8JD8rX,Spanish Bombs - Remastered,0.609,0.799,11,-7.902,0,0.0346,0.0458,0.0,0.21,0.77,149.046,4,0
180MVaidIYWpB1MSYEv5BI,Dumb Ways to Die,0.752,0.415,0,-8.575,1,0.0317,0.667,0.0,0.185,0.437,127.798,4,1
5QrHfu4q83HjcFcRi2WlS3,Volare (Nel Blu di Pinto di Blu),0.638,0.801,4,-11.433,1,0.0493,0.61,7.51e-06,0.373,0.926,116.053,4,0
4WcgfJRhF4gCGHbpucxype,Ella Se Contradice - Remix,0.762,0.706,4,-9.23,0,0.301,0.353,0.0,0.707,0.924,76.519,4,0
1JdGVa0eAPovycGrGV03SS,Cut Your Bangs,0.551,0.735,2,-4.943,1,0.0274,0.149,0.0,0.204,0.871,132.638,4,1
2x8evxqUlF0eRabbW2JBJd,Fluorescent Adolescent,0.654,0.828,1,-5.377,0,0.0281,0.00146,0.000144,0.122,0.79,112.056,4,1
32vvKhmuu7WIUNDI6WRdIy,Lento Pa Arriba Lento Pa Bajo,0.564,0.876,11,-3.814,0,0.256,0.216,0.011,0.247,0.579,95.966,4,0
6ZW6EW1Uf4iLL8O2VIaBNz,Get Better,0.592,0.116,2,-19.498,1,0.047,0.873,0.00531,0.0639,0.466,106.086,4,1
47WmOxhfXPUgHBYVKCcrtu,Bewitched,0.44,0.122,5,-20.719,1,0.0435,0.91,3.69e-05,0.866,0.263,114.423,4,1
58tz5wYT6bAvhhO9pjsXLP,Here's The Thing,0.498,0.856,4,-5.397,0,0.045,0.00286,1.92e-06,0.469,0.626,123.088,4,1
4BXXTruUHBXHQoSbvTDQR4,Desnudate,0.935,0.754,0,-6.117,1,0.122,0.0126,4.18e-06,0.0933,0.824,96.004,4,0
17pvb27WY2xJfSAgLNJ5Nx,But You - Acoustic,0.214,0.12,4,-15.194,0,0.0418,0.972,0.0491,0.163,0.172,148.537,4,1
0LO25x6ME7wcnafsnObpDL,Mi Tío Snoop,0.806,0.788,4,-4.614,0,0.252,0.0615,0.0,0.362,0.778,106.01,4,0
4nNeRNXmdZWfw3IjAnITZR,Ella Se Contradice (feat. Plan B),0.768,0.758,4,-8.116,0,0.294,0.111,0.0,0.376,0.839,76.497,4,0
19yGmm9FjEZdZc5j98WDe4,Subterranean Homesick Alien,0.316,0.592,0,-8.916,1,0.0296,0.0498,0.00139,0.103,0.32,150.537,3,1
62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05,4,0
1Lim1Py7xBgbAkAys3AGAG,Lean On,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4,0
0ouOFAkST5sCy2f2XLJHdP,SportsCenter,0.732,0.803,10,-4.68,0,0.192,0.00967,0.0,0.185,0.511,155.018,4,0
2GuXIMRlaxVLcU0a5jacHw,Go,0.478,0.666,1,-7.766,1,0.0566,0.0428,0.725,0.336,0.718,149.974,4,1
